Tweets,Timestamp
"RT @bwfmedia: MS:🏅🏅🏅🏅🏅🏅
WS:🏅🏅🏅🏅
MD:🏅🏅🏅🏅🏅🏅
XD:🏅🏅🏅

Set is now complete, Indonesia 🇮🇩 have confirmed their first women's doubles medal in Oly…",2021-07-31 07:22:50
"RT @BadmintonTalk: Anders Antonsen: ""I felt good out there but it was a tough match. I didn't handle the drift too well, I made too many mi…",2021-07-31 07:22:50
"RT @BadmintonTalk: INDONESIA #INA Men's Singles Rises Again!

Anthony Sinisuka Ginting has become the FIRST Indonesian MS player to reach t…",2021-07-31 07:22:50
"RT @BadmintonTalk: INDONESIA #INA Men's Singles Rises Again!

Anthony Sinisuka Ginting has become the FIRST Indonesian MS player to reach t…",2021-07-31 07:22:49
"RT @BadmintonTalk: ANOTHER HISTORY FOR INDONESIA!!

Greysia Polii/Apriyani Rahayu has become the

FIRST EVER Indonesian Women's Doubles pai…",2021-07-31 07:22:49
"RT @BadmintonTalk: INDONESIA #INA Men's Singles Rises Again!

Anthony Sinisuka Ginting has become the FIRST Indonesian MS player to reach t…",2021-07-31 07:22:49
"RT @BadmintonTalk: ANOTHER HISTORY FOR INDONESIA!!

Greysia Polii/Apriyani Rahayu has become the

FIRST EVER Indonesian Women's Doubles pai…",2021-07-31 07:22:49
"RT @BadmintonTalk: QUARTER FINALS - MS
Chen Long #CHN vs Chou Tien Chen #TPE

21-14 9-21 21-14 CHINA WIN AGAIN!!

Semifinal: Anthony Sinisu…",2021-07-31 07:22:49
"RT @BadmintonTalk: Anthony Ginting: ""The points were so close in the last game, both of use were nervous, wanting to win but when I won I j…",2021-07-31 07:22:48
"RT @BBCSport: ✅ Football
✅ Kickboxing
✅ Taekwondo
✅ Boxing

And now an Olympic medallist!

Lauren Price's reaction after guaranteeing at le…",2021-07-31 07:22:48
"RT @BadmintonTalk: Anthony Sinisuka Ginting:""Of course I'm not trying to think about anything but I'm focusing on what is happening on cour…",2021-07-31 07:22:48
RT @armysanctuary: Congratulations for Greysia Polii/Apriyani Rahayu who has become the 1st Indonesian Women's Doubles pair to win an #Olym…,2021-07-31 07:22:48
"RT @Tokyo2020: Spain🇪🇸 has won #gold in #Shooting - Mixed Team Trap at #Tokyo2020 

#UnitedByEmotion | #StrongerTogether | #Olympics",2021-07-31 07:22:47
"RT @NigeriaBasket: END OF THIRD QUARTER.

Nigeria 63
Italy 56

Let's keep this up.

#Tokyo2020 https://t.co/SyOzC5k62Y",2021-07-31 07:22:47
"RT @virendersehwag: KAMAAL kar diya aapne #KamalpreetKaur .
Two more days and we can witness HISTORY! #Tokyo2020 https://t.co/oh1337mnVP",2021-07-31 07:22:47
"RT @dpradhanbjp: Congratulate @Pvsindhu1 for the tremendous show at #Tokyo2020. Storming into her second successive #Olympics  semi-final,…",2021-07-31 07:22:47
"RT @onenewsph: ABANTE BABAE!

Nesthy Petecio celebrates after defeating Irma Testa of Italy in the women's feather (54-57kg) semifinals. Sh…",2021-07-31 07:22:47
"RT @stadiumastro: Potential medals for 🇲🇾Malaysia on Saturday! 🤞 

#Tokyo2020 #GanbatteMalaysia #SokongMalaysia https://t.co/JtfPM2YVhT",2021-07-31 07:22:47
"RT @ocm_mom: Tokyo 2020 UPDATE:

Nur Suryani Mohamad Taibi ranked 34 after completing her qualifying round in the Women's 50m Rifle 3 Posit…",2021-07-31 07:22:47
RT @BJYM: Uttar Pradesh's Chief Minister Shri @myogiadityanath ji will join BJYM today in #BeLikeAnOlympian campaign to #Cheer4India at #To…,2021-07-31 07:22:47
"RT @onenewsph: Nesthy Petecio almost quit boxing in 2018.
She's now heading to the gold medal match in #Tokyo2020. #SeeUsStronger (via Paol…",2021-07-31 07:22:46
"RT @BadmintonTalk: QUARTER FINALS - MS
Anthony Sinisuka Ginting #INA vs Anders Antonsen #DEN

21-18 15-21 21-18 GINTING HAS WON IT!!!

INDO…",2021-07-31 07:22:46
RT @ivarrkosto: NAME ME A COOLER OLYMPIC CHAMPION THAN ANGELINA MELNIKOVA YOU CANT YOU CANT YOU CANT #Tokyo2020 #Olympics https://t.co/DYVi…,2021-07-31 07:22:46
"RT @BadmintonTalk: ANOTHER HISTORY FOR INDONESIA!!

Greysia Polii/Apriyani Rahayu has become the

FIRST EVER Indonesian Women's Doubles pai…",2021-07-31 07:22:45
"RT @BadmintonTalk: QUARTER FINALS - MS
Anthony Sinisuka Ginting #INA vs Anders Antonsen #DEN

21-18 15-21 21-18 GINTING HAS WON IT!!!

INDO…",2021-07-31 07:22:45
"RT @BadmintonTalk: Anthony Ginting: ""The points were so close in the last game, both of use were nervous, wanting to win but when I won I j…",2021-07-31 07:22:45
"RT @KirenRijiju: Kamalpreet Kaur has qualified for Women’s Discus Throw finals at #Tokyo2020 
India has never won an Olympic Medal in Athle…",2021-07-31 07:22:45
"GOOLLLL

Lari na rosca

3x2

#Tokyo2020 #Leoas #GuerreirasDoBrasil",2021-07-31 07:22:45
"RT @TeamMsia: #Diving  | 31 Julai

3m Springboard (SF)
Kedudukan selepas 4 terjunan:

1️⃣ Tingmao Shi 🇨🇳 - 290.45
2️⃣ Han Wang 🇨🇳 - 274.85…",2021-07-31 07:22:45
"RT @PhilstarNews: ANOTHER CHANCE AT GOLD! 🥊🇵🇭

Boxer Nesthy Petacio is into the finals of the #Tokyo2020 Olympics Women's Featherweight aft…",2021-07-31 07:22:45
"RT @TeamMsia: #Diving  | 31 Julai

3m Springboard (SF)
Kedudukan selepas 4 terjunan:

1️⃣ Tingmao Shi 🇨🇳 - 290.45
2️⃣ Han Wang 🇨🇳 - 274.85…",2021-07-31 07:22:45
"RT @BadmintonTalk: Anthony Sinisuka Ginting:""Of course I'm not trying to think about anything but I'm focusing on what is happening on cour…",2021-07-31 07:22:45
RT @RTEsport: This superb second shot over the trees from Rory McIlroy helped him make par on 11. Shane Lowry birdied the same. The Irish p…,2021-07-31 07:22:45
"RT @KirenRijiju: Please don't forget to note down India's action packed schedule at #Tokyo2020 Olympics on 31st July, 2021. #Cheer4India 🇮🇳…",2021-07-31 07:22:45
"RT @Tokyo2020hi: 🇮🇳 𝗪𝗢𝗡-dana!

2️⃣/2️⃣ successful penalty corner attempts by #IND's Vandana Katariya in their clash against #RSA today! She…",2021-07-31 07:22:45
"RT @BadmintonTalk: #Tokyo2020 #Badminton MS SEMIFINAL
1 Aug 2021

Anthony Sinisuka Ginting #INA vs Chen Long #CHN

H2H: 8-4

Last Meeting:…",2021-07-31 07:22:44
"RT @Tokyo2020: San Marino🇸🇲 has won silver in #Shooting - Mixed Team Trap at #Tokyo2020

This is their first #silver medal in #Olympics his…",2021-07-31 07:22:44
RT @ABSCBNNews: #LabanPilipinas: Nesthy Petecio 🇵🇭 is on the brink of giving the Philippines its second Olympic gold after beating Italy's…,2021-07-31 07:22:44
"RT @BadmintonTalk: QUARTER FINALS - MS
Chen Long #CHN vs Chou Tien Chen #TPE

21-14 9-21 21-14 CHINA WIN AGAIN!!

Semifinal: Anthony Sinisu…",2021-07-31 07:22:44
"RT @PhilstarNews: ANOTHER CHANCE AT GOLD! 🥊🇵🇭

Boxer Nesthy Petacio is into the finals of the #Tokyo2020 Olympics Women's Featherweight aft…",2021-07-31 07:22:43
RT @TwoCityTrails: 🇨🇳China is officially out of #Tokyo2020 #Olympicgames medal contention! #volleyball https://t.co/Z8hcAmdHGx,2021-07-31 07:22:43
"RT @BadmintonTalk: Anthony Ginting: ""The points were so close in the last game, both of use were nervous, wanting to win but when I won I j…",2021-07-31 07:22:43
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:43
"RT @rapplerdotcom: EMOTIONAL WIN. 🥊💪🏻🇵🇭

Winning moment for Filipina boxer Nesthy Petecio as she now has a chance to capture another #gold…",2021-07-31 07:22:43
"RT @Tokyo2020hi: 🇮🇳 𝗪𝗢𝗡-dana!

2️⃣/2️⃣ successful penalty corner attempts by #IND's Vandana Katariya in their clash against #RSA today! She…",2021-07-31 07:22:43
"RT @bwfmedia: MS:🏅🏅🏅🏅🏅🏅
WS:🏅🏅🏅🏅
MD:🏅🏅🏅🏅🏅🏅
XD:🏅🏅🏅

Set is now complete, Indonesia 🇮🇩 have confirmed their first women's doubles medal in Oly…",2021-07-31 07:22:42
"UPDATE | #TeamSA #Olympics 

South Africa 🇿🇦 is currently sitting at position 25 with 3 medals 🥇🥈🥈in the bag. 

SA… https://t.co/xqCE7B7wcx",2021-07-31 07:22:42
"RT @Olympics: Malaysian diver @Pandelela_R's workout routine is no joke. 😳💪

The two-time Olympic medalist is hoping to add to her collecti…",2021-07-31 07:22:42
"RT @BadmintonTalk: ANOTHER HISTORY FOR INDONESIA!!

Greysia Polii/Apriyani Rahayu has become the

FIRST EVER Indonesian Women's Doubles pai…",2021-07-31 07:22:41
"RT @timesofindia: #Tokyo2020 #TokyoOlympics #Olympics #TeamIndia #Cheer4India | DAY 8 LIVE

#Badminton: @Pvsindhu1 vs Akane Yamaguchi of Ja…",2021-07-31 07:22:41
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:41
"RT @TOC_Olympic: #Tokyo2020 | The sultans of the net are in the Quarterfinals!

Our volleyball team defeats Argentina 3-0 in their 4th grou…",2021-07-31 07:22:41
"RT @BBCSport: GOLD! 🥇

#TeamGB have won gold in the FIRST EVER Olympic triathlon mixed relay! 👏 

Jess Learmonth, Jonny Brownlee, Georgia T…",2021-07-31 07:22:40
RT @ABSCBNNews: JUST IN: Pinoy boxer Carlo Paalam moves to the men's flyweight quarterfinals after beating Algerian Mohamed Flissi at the #…,2021-07-31 07:22:40
"RT @virendersehwag: KAMAAL kar diya aapne #KamalpreetKaur .
Two more days and we can witness HISTORY! #Tokyo2020 https://t.co/oh1337mnVP",2021-07-31 07:22:39
"RT @Olympics: Team #SMR got their second podium finish of #Tokyo2020, with Alessandra Perilli and Gian Marco Berti winning silver in the tr…",2021-07-31 07:22:39
"Dhabitah qualified to final!! Congrats Dhabitah 🇲🇾

#Diving #Tokyo2020 #GanbatteMalaysia",2021-07-31 07:22:39
"RT @rapplerdotcom: A WIN AWAY FROM GOLD 🥊💪🏻🇵🇭

BREAKING NEWS. Philippines' Nesthy Petecio earns a spot in the gold-medal match of #Tokyo202…",2021-07-31 07:22:38
"RT @CBCOlympics: KYLIE MASSE with a brilliant race for silver 🥈 🇨🇦

The Canadian now has another 🥈 medal from #Tokyo2020

 @SwimmingCanada…",2021-07-31 07:22:38
"RT @ITFTennis: ""We hope that we made our country proud."" 🇭🇷

🥇🥇@nmektic &amp; Mate Pavic
🥈🥈 @cilic_marin &amp; @DodigTennis 

It has been a truly h…",2021-07-31 07:22:38
RT @taylahtomokino: This is some next level terrible refereeing against Fiji. And this coming from a NZ supporter 🤦🏽‍♀️ #Tokyo2020 #Rugby,2021-07-31 07:22:38
"RT @rapplerdotcom: EMOTIONAL WIN. 🥊💪🏻🇵🇭

Winning moment for Filipina boxer Nesthy Petecio as she now has a chance to capture another #gold…",2021-07-31 07:22:38
"RT @BadmintonTalk: Anthony Ginting: ""The points were so close in the last game, both of use were nervous, wanting to win but when I won I j…",2021-07-31 07:22:38
RT @gmanews: IN PHOTOS | Nesthy Petecio advances into gold medal match of Tokyo Olympics #Tokyo2020 https://t.co/kYEaIVuvlJ,2021-07-31 07:22:38
RT @usabasketball: Group A's number two seed is on the line in tonight's preliminary round finale versus 🇨🇿 Czech Republic. #Tokyo2020,2021-07-31 07:22:38
"RT @BadmintonTalk: INDONESIA #INA Men's Singles Rises Again!

Anthony Sinisuka Ginting has become the FIRST Indonesian MS player to reach t…",2021-07-31 07:22:38
"RT @BadmintonTalk: INDONESIA #INA Men's Singles Rises Again!

Anthony Sinisuka Ginting has become the FIRST Indonesian MS player to reach t…",2021-07-31 07:22:38
"RT @TeamMsia: #Diving  | 31 Julai

3m Springboard (SF)
Kedudukan selepas 4 terjunan:

1️⃣ Tingmao Shi 🇨🇳 - 290.45
2️⃣ Han Wang 🇨🇳 - 274.85…",2021-07-31 07:22:38
"RT @onenewsph: IN PHOTOS | GOLDEN CHANCE FOR NESTHY PETECIO!

The Filipina boxer, ranked no. 2 in the featherweight division, breaks down a…",2021-07-31 07:22:37
RT @CGTNOfficial: China's Dong Dong bagged the silver medal during the #Tokyo2020 #Olympics men's trampoline gymnastics final on Saturday.#…,2021-07-31 07:22:37
RT @INQUIRERSports: A message from our Filipino golfers Bianca Pagdanganan and Yuka Saso who will begin their medal quest next week. 🇵🇭 #go…,2021-07-31 07:22:37
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:37
"RT @BadmintonTalk: Mizuki Fujii: ""Polli is a player who has been pulling Indonesian doubles all the time. I also want her to bring the firs…",2021-07-31 07:22:37
"RT @ABVPVoice: Karyakartas of ABVP Manipur (@abvpmanstate) felicitated #Olympics medalist Saikhom Mirabai Chanu at her residence today. 

M…",2021-07-31 07:22:37
"RT @rapplerdotcom: EMOTIONAL WIN. 🥊💪🏻🇵🇭

Winning moment for Filipina boxer Nesthy Petecio as she now has a chance to capture another #gold…",2021-07-31 07:22:37
"RT @rapplerdotcom: EMOTIONAL WIN. 🥊💪🏻🇵🇭

Winning moment for Filipina boxer Nesthy Petecio as she now has a chance to capture another #gold…",2021-07-31 07:22:37
"RT @TeamMsia: #Diving  | 31 Julai

3m Springboard (SF)
Kedudukan selepas 4 terjunan:

1️⃣ Tingmao Shi 🇨🇳 - 290.45
2️⃣ Han Wang 🇨🇳 - 274.85…",2021-07-31 07:22:36
"You need not be sorry champ, you did your best 👏👏👏👏
Let's move on to the next tournament with full of hopes again… https://t.co/TTRAzw0O9E",2021-07-31 07:22:36
"RT @badmintonupdate: Anthony Ginting #INA celebrates his victory against Anders Antonsen #DEN.

#Badminton #Tokyo2020 https://t.co/GFBG72dM…",2021-07-31 07:22:36
"RT @BadmintonTalk: Anthony Ginting: ""The points were so close in the last game, both of use were nervous, wanting to win but when I won I j…",2021-07-31 07:22:36
"RT @rapplerdotcom: EMOTIONAL WIN. 🥊💪🏻🇵🇭

Winning moment for Filipina boxer Nesthy Petecio as she now has a chance to capture another #gold…",2021-07-31 07:22:36
"RT @BadmintonTalk: Anders Antonsen: ""I felt good out there but it was a tough match. I didn't handle the drift too well, I made too many mi…",2021-07-31 07:22:36
RT @TwoCityTrails: 🇨🇳China is officially out of #Tokyo2020 #Olympicgames medal contention! #volleyball https://t.co/Z8hcAmdHGx,2021-07-31 07:22:35
RT @gmanews: BREAKING: GOING FOR GOLD! Nesthy Petecio will advance to the women's featherweight finals. #Tokyo2020 https://t.co/AeCnlFn7pp,2021-07-31 07:22:35
"RT @RVCJ_FB: Record Alert
#Tokyo2020 https://t.co/4UtpfDRAPB",2021-07-31 07:22:35
"RT @BadmintonTalk: QUARTER FINALS - MS
Anthony Sinisuka Ginting #INA vs Anders Antonsen #DEN

21-18 15-21 21-18 GINTING HAS WON IT!!!

INDO…",2021-07-31 07:22:34
"RT @Worldapart_WA: 【H ZETTRIO】
「Middle」(Music Video)
https://t.co/tUmYAYoGC9

#HZETTRIO
#Olympics
 #Tokyo2020
#BMXフリースタイル",2021-07-31 07:22:34
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:34
"RT @BlackFerns: WHAT. A. GAME. 

Vinaka Fijiana for an unreal battle!

We are off to the BIG DANCE!  See you at 9pm NZT on @skysportnz wher…",2021-07-31 07:22:34
"RT @BadmintonTalk: Anthony Ginting: ""The points were so close in the last game, both of use were nervous, wanting to win but when I won I j…",2021-07-31 07:22:33
"RT @PhilstarNews: ANOTHER CHANCE AT GOLD! 🥊🇵🇭

Boxer Nesthy Petacio is into the finals of the #Tokyo2020 Olympics Women's Featherweight aft…",2021-07-31 07:22:33
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:33
"#Tokyo2020 #Shooting 

🥇 #ESP  Spain 
🥈 #SMR San Marino

Mood:
 https://t.co/K0O9a87B9u",2021-07-31 07:22:33
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:33
"RT @BajrangPunia: Hello from Tokyo! 

#Tokyo2020  #TeamIndia🇮🇳 https://t.co/AkUnZrd4G7",2021-07-31 07:22:32
"RT @virendersehwag: KAMAAL kar diya aapne #KamalpreetKaur .
Two more days and we can witness HISTORY! #Tokyo2020 https://t.co/oh1337mnVP",2021-07-31 07:22:32
RT @borahaedef7: ok since everyone is talking abt lee zii jia can we appreciate this adorable guy too ? SOH WOOI YIK I MEANN SOOOO ADORABLE…,2021-07-31 07:22:32
"RT @volleyballworld: GUNDAM #BeachVolleyball @ #Tokyo2020 🤩 

🥰 MADE BY @tokyo2020 VOLUNTEERS 🥰 

Latest Olympic News ➡️ https://t.co/KpYig…",2021-07-31 07:22:32
"What's Most Important for Athletes in Diving ?
#olympicsinhindi @SonySportsIndia @ramanbhanot 
@manishbatavia #Tokyo2020",2021-07-31 07:22:32
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:32
RT @gmanews: BREAKING: GOING FOR GOLD! Nesthy Petecio will advance to the women's featherweight finals. #Tokyo2020 https://t.co/AeCnlFn7pp,2021-07-31 07:22:31
"RT @mygovindia: Wow. 😳 What a historic hat-trick! 🔥

Vandana Katariya becomes the first-ever Indian woman #Hockey player to score a hat-tri…",2021-07-31 07:22:31
"RT @BadmintonTalk: QUARTER FINALS - MS
Anthony Sinisuka Ginting #INA vs Anders Antonsen #DEN

21-18 15-21 21-18 GINTING HAS WON IT!!!

INDO…",2021-07-31 07:22:31
"RT @PhilippineStar: GO FOR GOLD EJ! 🥇

IN PHOTOS: Filipino pole vaulter EJ Obiena advances to finals for #Tokyo2020 Olympics Men’s Pole Vau…",2021-07-31 07:22:31
"RT @ilaydasupremacy: he's an icon, he's a legend, and he is the moment. 
#Tokyo2020 #metegazoz https://t.co/8bWgpbnIa4",2021-07-31 07:22:31
"RT @rapplerdotcom: A WIN AWAY FROM GOLD 🥊💪🏻🇵🇭

BREAKING NEWS. Philippines' Nesthy Petecio earns a spot in the gold-medal match of #Tokyo202…",2021-07-31 07:22:31
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:31
RT @skymods: Dirty South Korean TV crew interfered with the game by lighting up the eyes of the Japanese players. The world now knows that…,2021-07-31 07:22:30
"RT @ChristonClivef: MALAYSIA WOW FIGHTING!!!
JIA YOU!!
i like the design of our costume so much.
#Olympics #Tokyo2020 #MalaysiaBoleh https:…",2021-07-31 07:22:30
"Tokyo Olympics: Men’s Discus throw Finals Live stream, Preview and prediction

#Tokyo2020 #Olympics… https://t.co/XHlhnGxSBO",2021-07-31 07:22:30
"RT @rapplerdotcom: PASOK SA QUARTERFINALS! 🥊

JUST IN. Carlo Paalam advances to the men's flyweight quarterfinals after a unanimous decisio…",2021-07-31 07:22:30
RT @AmbassadorEstif: GHIRMY has successfully represented #Eritrea for the first time in swimming at the Olympics Games of men's 50 metre fr…,2021-07-31 07:22:29
"RT @theo78: No doubt, this is the best assembled 
🇵🇭 Olympic team ever. Even those who failed the land in the podium, they gave good accoun…",2021-07-31 07:22:29
"WELL DONE DHABITAH!!!!! 🇲🇾🇲🇾🇲🇾

#Diving
#Tokyo2020 
#Olympics
#SokongMalaysia
#GanbatteMalaysia",2021-07-31 07:22:29
"RT @rapplerdotcom: EMOTIONAL WIN. 🥊💪🏻🇵🇭

Winning moment for Filipina boxer Nesthy Petecio as she now has a chance to capture another #gold…",2021-07-31 07:22:29
"RT @BadmintonTalk: INDONESIA #INA Men's Singles Rises Again!

Anthony Sinisuka Ginting has become the FIRST Indonesian MS player to reach t…",2021-07-31 07:22:29
"RT @ANCALERTS: Nesthy Petecio, Carlo Paalam, and EJ Obiena brought sunshine to the Philippines on Saturday, advancing to the next rounds of…",2021-07-31 07:22:29
"RT @KirenRijiju: Kamalpreet Kaur has qualified for Women’s Discus Throw finals at #Tokyo2020 
India has never won an Olympic Medal in Athle…",2021-07-31 07:22:29
"RT @Tokyo2020: San Marino🇸🇲 has won silver in #Shooting - Mixed Team Trap at #Tokyo2020

This is their first #silver medal in #Olympics his…",2021-07-31 07:22:29
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:29
"RT @Devin_Heroux: ICED, ICED, COFFEE, BABY! 

Saturday. 

Let’s. Goooooooo. #Tokyo2020 https://t.co/gHfG4clGYf",2021-07-31 07:22:28
"RT @mygovindia: Wow. 😳 What a historic hat-trick! 🔥

Vandana Katariya becomes the first-ever Indian woman #Hockey player to score a hat-tri…",2021-07-31 07:22:28
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:28
"RT @BadmintonTalk: And she achieves her life-long dream

And she breaks all the history

And she breaks all the losing streak

And she guid…",2021-07-31 07:22:28
RT @AmiraAgil: Good job Dhabitah 👏👏👏 #Diving #GanbatteMalaysia #Tokyo2020 #Olympics,2021-07-31 07:22:28
RT @sengfoo88: You love to see this. #Tokyo2020 https://t.co/ljn6ZfdF3Q,2021-07-31 07:22:28
"RT @TeamMsia: #Diving  | 31 Julai

3m Springboard (SF)
Kedudukan selepas 4 terjunan:

1️⃣ Tingmao Shi 🇨🇳 - 290.45
2️⃣ Han Wang 🇨🇳 - 274.85…",2021-07-31 07:22:27
"RT @KirenRijiju: Kamalpreet Kaur has qualified for Women’s Discus Throw finals at #Tokyo2020 
India has never won an Olympic Medal in Athle…",2021-07-31 07:22:27
"RT @worldsailing: 📢 #Sailing Day 7️⃣

The RS:X Men &amp; Women will complete the first Medal Races of #Tokyo2020 

Fleet racing continues for F…",2021-07-31 07:22:27
"RT @BadmintonTalk: ANOTHER HISTORY FOR INDONESIA!!

Greysia Polii/Apriyani Rahayu has become the

FIRST EVER Indonesian Women's Doubles pai…",2021-07-31 07:22:27
"#Tokyo2020 | The sultans of the net are in the Quarterfinals!

Our volleyball team defeats Argentina 3-0 in their 4… https://t.co/HoyzdUninf",2021-07-31 07:22:27
RT @nandtara: My Pollykins strutting her  #Tokyo2020 stuff 🤩Fortunate to be able give her garden time. Simple pleasures on hold for childre…,2021-07-31 07:22:27
RT @guardian_sport: Sky Brown ready to wow the world at 13 on skateboarding’s Olympic debut | By @WeeksJonny https://t.co/geR8zf1pn0 #TeamG…,2021-07-31 07:22:26
"RT @rapplerdotcom: A WIN AWAY FROM GOLD 🥊💪🏻🇵🇭

BREAKING NEWS. Philippines' Nesthy Petecio earns a spot in the gold-medal match of #Tokyo202…",2021-07-31 07:22:26
"RT @ESPNIndia: Vandana Kataria now has the first hat-trick by an Indian woman at the Olympics 👏

H.I.S.T.O.R.I.C

#Tokyo2020 | #Hockey http…",2021-07-31 07:22:26
"RT @volleyballworld: #TokyoHereWeGo RESULT: 🇹🇷 3-0 🇦🇷 (25-23, 25-20, 25-18).

⭐ TOP SCORER: Hande Baladin 🇹🇷 1️⃣4️⃣PTS

📱Download our app…",2021-07-31 07:22:26
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:26
"RT @TheHockeyIndia: A win to remember, a day to cherish! 👏

Some glimpses from our game against South Africa. 📸

#INDvRSA #HaiTayyar #India…",2021-07-31 07:22:26
"RT @BadmintonTalk: ANOTHER HISTORY FOR INDONESIA!!

Greysia Polii/Apriyani Rahayu has become the

FIRST EVER Indonesian Women's Doubles pai…",2021-07-31 07:22:25
RT @ABSCBNNews: #LabanPilipinas: Nesthy Petecio 🇵🇭 is on the brink of giving the Philippines its second Olympic gold after beating Italy's…,2021-07-31 07:22:25
RT @UNWomenAust: Women &amp; girls from all over the 🌏 are scoring for feminism as they speak up for equality at the #Tokyo2020 #Olympics! http…,2021-07-31 07:22:25
"RT @LMcKirdy7: Esther Qin safely through to the final of the Women's 3m Springboard. 

Anabelle Smith is just on the cusp, looks unlikely b…",2021-07-31 07:22:25
"RT @puso_pilipinas: FILIPINA, LUMABAN ♥️🇵🇭

Nesthy Petecio is one win away from another Olympic Gold for the Philippines!!!
#PusoPilipinas…",2021-07-31 07:22:24
"कमलप्रीत कौर 
Wow!! What a outstanding performance .
64.00m #DiscusThrow 
It's  a proud moment for India.
🇮🇳🇮🇳… https://t.co/iRxCeGqvEO",2021-07-31 07:22:24
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:24
"RT @ABSCBNNews: FINALS BOUND! #PHI EJ Obiena stays in medal contention for the pole vault event in the #Tokyo2020 #Olympics

For results an…",2021-07-31 07:22:24
"RT @KirenRijiju: Kamalpreet Kaur has qualified for Women’s Discus Throw finals at #Tokyo2020 
India has never won an Olympic Medal in Athle…",2021-07-31 07:22:24
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:24
"RT @TeamMsia: #Diving  | 31 Julai

3m Springboard (SF)
Kedudukan selepas 4 terjunan:

1️⃣ Tingmao Shi 🇨🇳 - 290.45
2️⃣ Han Wang 🇨🇳 - 274.85…",2021-07-31 07:22:24
"RT @rapplerdotcom: EMOTIONAL WIN. 🥊💪🏻🇵🇭

Winning moment for Filipina boxer Nesthy Petecio as she now has a chance to capture another #gold…",2021-07-31 07:22:24
RT @gmanews: BREAKING: GOING FOR GOLD! Nesthy Petecio will advance to the women's featherweight finals. #Tokyo2020 https://t.co/AeCnlFn7pp,2021-07-31 07:22:23
"RT @IndiaSports: #Tokyo2020 | #Hockey 
 
Game on point ! 
#TeamIndia takes over  #SouthAfrica by 4-3 .

Keep the momentum going girls ! 👏👏…",2021-07-31 07:22:23
"RT @TeamMsia: #Diving  | 31 Julai

3m Springboard (SF)
Kedudukan selepas 4 terjunan:

1️⃣ Tingmao Shi 🇨🇳 - 290.45
2️⃣ Han Wang 🇨🇳 - 274.85…",2021-07-31 07:22:23
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:23
"RT @BadmintonTalk: ANOTHER HISTORY FOR INDONESIA!!

Greysia Polii/Apriyani Rahayu has become the

FIRST EVER Indonesian Women's Doubles pai…",2021-07-31 07:22:23
"RT @stadiumastro: NUR DHABITAH IS THROUGH TO THE FINAL!

#Tokyo2020 #SokongMalaysia #GanbatteMalaysia https://t.co/F7reg8ztlu",2021-07-31 07:22:23
